"UID","Date","country_name","ISO3","Confirmed","Recovered","Deaths"
"84017045","US","USA","840","17045","Edgar","Illinois","US","39.6809186","-87.7475956","Edgar, Illinois, US","17161"
"84017047","US","USA","840","17047","Edwards","Illinois","US","38.4135322","-88.0572086","Edwards, Illinois, US","6395"
"84017049","US","USA","840","17049","Effingham","Illinois","US","39.0593571","-88.5896958","Effingham, Illinois, US","34008"
"84017051","US","USA","840","17051","Fayette","Illinois","US","39.0007203","-89.0245265","Fayette, Illinois, US","21336"
"84017053","US","USA","840","17053","Ford","Illinois","US","40.5970692","-88.2235076","Ford, Illinois, US","12961"
"84017055","US","USA","840","17055","Franklin","Illinois","US","37.9918908","-88.9256781","Franklin, Illinois, US","38469"
"84017057","US","USA","840","17057","Fulton","Illinois","US","40.4728913","-90.2086235","Fulton, Illinois, US","34340"
"84017059","US","USA","840","17059","Gallatin","Illinois","US","37.7643093","-88.2295386","Gallatin, Illinois, US","4828"
"84017061","US","USA","840","17061","Greene","Illinois","US","39.3590741","-90.388865","Greene, Illinois, US","12969"
"84017063","US","USA","840","17063","Grundy","Illinois","US","41.2856960","-88.4190569","Grundy, Illinois, US","51054"
"84017065","US","USA","840","17065","Hamilton","Illinois","US","38.0816364","-88.5388337","Hamilton, Illinois, US","8116"
"84017067","US","USA","840","17067","Hancock","Illinois","US","40.4042398","-91.1631389","Hancock, Illinois, US","17708"
"84017069","US","USA","840","17069","Hardin","Illinois","US","37.5181064","-88.2687302","Hardin, Illinois, US","3821"
"84017071","US","USA","840","17071","Henderson","Illinois","US","40.8190867","-90.9249146","Henderson, Illinois, US","6646"
"84017073","US","USA","840","17073","Henry","Illinois","US","41.3533994","-90.1329616","Henry, Illinois, US","48913"
"84017075","US","USA","840","17075","Iroquois","Illinois","US","40.7471763","-87.8246678","Iroquois, Illinois, US","27114"
"84017077","US","USA","840","17077","Jackson","Illinois","US","37.7859518","-89.3823256","Jackson, Illinois, US","56750"
"84017079","US","USA","840","17079","Jasper","Illinois","US","39.0105427","-88.1543704","Jasper, Illinois, US","9610"
"84017081","US","USA","840","17081","Jefferson","Illinois","US","38.2998005","-88.9240025","Jefferson, Illinois, US","37684"
"84017083","US","USA","840","17083","Jersey","Illinois","US","39.0886904","-90.3539307","Jersey, Illinois, US","21773"
"84017085","US","USA","840","17085","Jo Daviess","Illinois","US","42.3654237","-90.2109440","Jo Daviess, Illinois, US","21235"
"84017087","US","USA","840","17087","Johnson","Illinois","US","37.4593980","-88.8816541","Johnson, Illinois, US","12417"
"84017089","US","USA","840","17089","Kane","Illinois","US","41.9384272","-88.4286141","Kane, Illinois, US","532403"
"84017091","US","USA","840","17091","Kankakee","Illinois","US","41.1374698","-87.8620533","Kankakee, Illinois, US","109862"
"84017093","US","USA","840","17093","Kendall","Illinois","US","41.5908101","-88.4286958","Kendall, Illinois, US","128990"
"84017095","US","USA","840","17095","Knox","Illinois","US","40.9314877","-90.2133034","Knox, Illinois, US","49699"
"84017097","US","USA","840","17097","Lake","Illinois","US","42.3224907","-88.0036792","Lake, Illinois, US","696535"
"84017099","US","USA","840","17099","LaSalle","Illinois","US","41.3442613","-88.8863388","LaSalle, Illinois, US","108669"
"84017101","US","USA","840","17101","Lawrence","Illinois","US","38.7198791","-87.7288403","Lawrence, Illinois, US","15678"
"84017103","US","USA","840","17103","Lee","Illinois","US","41.7458395","-89.2997713","Lee, Illinois, US","34096"
"84017105","US","USA","840","17105","Livingston","Illinois","US","40.8918829","-88.5578475","Livingston, Illinois, US","35648"
"84017107","US","USA","840","17107","Logan","Illinois","US","40.1258157","-89.3663878","Logan, Illinois, US","28618"
"84017109","US","USA","840","17109","McDonough","Illinois","US","40.4567472","-90.6777554","McDonough, Illinois, US","29682"
"84017111","US","USA","840","17111","McHenry","Illinois","US","42.3245117","-88.4524822","McHenry, Illinois, US","307774"
"84017113","US","USA","840","17113","McLean","Illinois","US","40.4899698","-88.8462111","McLean, Illinois, US","171517"
"84017115","US","USA","840","17115","Macon","Illinois","US","39.8606491","-88.9634250","Macon, Illinois, US","104009"
"84017117","US","USA","840","17117","Macoupin","Illinois","US","39.2611976","-89.9242402","Macoupin, Illinois, US","44926"
"84017119","US","USA","840","17119","Madison","Illinois","US","38.8304250","-89.9042256","Madison, Illinois, US","262966"
"84017121","US","USA","840","17121","Marion","Illinois","US","38.6496320","-88.9189920","Marion, Illinois, US","37205"
"84017123","US","USA","840","17123","Marshall","Illinois","US","41.0327901","-89.3451044","Marshall, Illinois, US","11438"
"84017125","US","USA","840","17125","Mason","Illinois","US","40.2391727","-89.9182445","Mason, Illinois, US","13359"
"84017127","US","USA","840","17127","Massac","Illinois","US","37.2207844","-88.7103661","Massac, Illinois, US","13772"
"84017129","US","USA","840","17129","Menard","Illinois","US","40.0274272","-89.8024600","Menard, Illinois, US","12196"
"84017131","US","USA","840","17131","Mercer","Illinois","US","41.2059678","-90.7429005","Mercer, Illinois, US","15437"
"84017133","US","USA","840","17133","Monroe","Illinois","US","38.2759437","-90.1776103","Monroe, Illinois, US","34637"
"84017135","US","USA","840","17135","Montgomery","Illinois","US","39.2319884","-89.4780925","Montgomery, Illinois, US","28414"
"84017137","US","USA","840","17137","Morgan","Illinois","US","39.7165454","-90.2025510","Morgan, Illinois, US","33658"
"84017139","US","USA","840","17139","Moultrie","Illinois","US","39.6418745","-88.6209996","Moultrie, Illinois, US","14501"
"84017141","US","USA","840","17141","Ogle","Illinois","US","42.0416519","-89.3218467","Ogle, Illinois, US","50643"
"84017143","US","USA","840","17143","Peoria","Illinois","US","40.7870215","-89.7607890","Peoria, Illinois, US","179179"
"84017145","US","USA","840","17145","Perry","Illinois","US","38.0851085","-89.3685621","Perry, Illinois, US","20916"
"84017147","US","USA","840","17147","Piatt","Illinois","US","40.0136058","-88.5931933","Piatt, Illinois, US","16344"
"84017149","US","USA","840","17149","Pike","Illinois","US","39.6226505","-90.8877017","Pike, Illinois, US","15561"
"84017151","US","USA","840","17151","Pope","Illinois","US","37.4139128","-88.5615210","Pope, Illinois, US","4177"
"84017153","US","USA","840","17153","Pulaski","Illinois","US","37.2263142","-89.1308500","Pulaski, Illinois, US","5335"
"84017155","US","USA","840","17155","Putnam","Illinois","US","41.2013541","-89.2869272","Putnam, Illinois, US","5739"
"84017157","US","USA","840","17157","Randolph","Illinois","US","38.0509536","-89.8251225","Randolph, Illinois, US","31782"
"84017159","US","USA","840","17159","Richland","Illinois","US","38.7124096","-88.0847536","Richland, Illinois, US","15513"
"84017161","US","USA","840","17161","Rock Island","Illinois","US","41.4661380","-90.5704216","Rock Island, Illinois, US","141879"
"84017163","US","USA","840","17163","St. Clair","Illinois","US","38.4699603","-89.9306342","St. Clair, Illinois, US","259686"
"84017165","US","USA","840","17165","Saline","Illinois","US","37.7533299","-88.5411970","Saline, Illinois, US","23491"
"84017167","US","USA","840","17167","Sangamon","Illinois","US","39.7583691","-89.6587202","Sangamon, Illinois, US","194672"
"84017169","US","USA","840","17169","Schuyler","Illinois","US","40.1571798","-90.6111416","Schuyler, Illinois, US","6768"
"84017171","US","USA","840","17171","Scott","Illinois","US","39.6429169","-90.4781443","Scott, Illinois, US","4951"
"84017173","US","USA","840","17173","Shelby","Illinois","US","39.3913352","-88.8061112","Shelby, Illinois, US","21634"
"84017175","US","USA","840","17175","Stark","Illinois","US","41.0930977","-89.7974586","Stark, Illinois, US","5342"
"84017177","US","USA","840","17177","Stephenson","Illinois","US","42.3512921","-89.662598","Stephenson, Illinois, US","44498"
"84017179","US","USA","840","17179","Tazewell","Illinois","US","40.5071618","-89.5140466","Tazewell, Illinois, US","131803"
"84017181","US","USA","840","17181","Union","Illinois","US","37.4711960","-89.2554893","Union, Illinois, US","16653"
"84017183","US","USA","840","17183","Vermilion","Illinois","US","40.1841717","-87.7338435","Vermilion, Illinois, US","75758"
"84017185","US","USA","840","17185","Wabash","Illinois","US","38.4427290","-87.8492206","Wabash, Illinois, US","11520"
"84017187","US","USA","840","17187","Warren","Illinois","US","40.8492502","-90.6147432","Warren, Illinois, US","16844"
"84017189","US","USA","840","17189","Washington","Illinois","US","38.3530921","-89.4098270","Washington, Illinois, US","13887"
"84017191","US","USA","840","17191","Wayne","Illinois","US","38.4295535","-88.4258645","Wayne, Illinois, US","16215"
"84017193","US","USA","840","17193","White","Illinois","US","38.0870619","-88.1765746","White, Illinois, US","13537"
"84017195","US","USA","840","17195","Whiteside","Illinois","US","41.7550971","-89.9155605","Whiteside, Illinois, US","55175"
"84017197","US","USA","840","17197","Will","Illinois","US","41.4461926","-87.9786271","Will, Illinois, US","690743"
"84017199","US","USA","840","17199","Williamson","Illinois","US","37.7303351","-88.9299402","Williamson, Illinois, US","66597"
"84017201","US","USA","840","17201","Winnebago","Illinois","US","42.3364185","-89.1608532","Winnebago, Illinois, US","282572"
"84017203","US","USA","840","17203","Woodford","Illinois","US","40.7857937","-89.2097375","Woodford, Illinois, US","38459"
"84018001","US","USA","840","18001","Adams","Indiana","US","40.7457653","-84.9367140","Adams, Indiana, US","35777"
"84018003","US","USA","840","18003","Allen","Indiana","US","41.0919431","-85.0680063","Allen, Indiana, US","379299"
"84018005","US","USA","840","18005","Bartholomew","Indiana","US","39.2074486","-85.8955818","Bartholomew, Indiana, US","83779"
"84018007","US","USA","840","18007","Benton","Indiana","US","40.6062694","-87.3109399","Benton, Indiana, US","8748"
"84018009","US","USA","840","18009","Blackford","Indiana","US","40.4738815","-85.3249970","Blackford, Indiana, US","11758"
"84018011","US","USA","840","18011","Boone","Indiana","US","40.0509304","-86.4684164","Boone, Indiana, US","67843"
"84018013","US","USA","840","18013","Brown","Indiana","US","39.1960558","-86.2286890","Brown, Indiana, US","15092"
"84018015","US","USA","840","18015","Carroll","Indiana","US","40.5807832","-86.5619881","Carroll, Indiana, US","20257"
"84018017","US","USA","840","18017","Cass","Indiana","US","40.7613583","-86.3483075","Cass, Indiana, US","37689"
"84018019","US","USA","840","18019","Clark","Indiana","US","38.4801544","-85.7051033","Clark, Indiana, US","118302"
"84018021","US","USA","840","18021","Clay","Indiana","US","39.3956183","-87.1172350","Clay, Indiana, US","26225"
"84018023","US","USA","840","18023","Clinton","Indiana","US","40.3031975","-86.4727725","Clinton, Indiana, US","32399"
"84018025","US","USA","840","18025","Crawford","Indiana","US","38.2881440","-86.4451882","Crawford, Indiana, US","10577"
"84018027","US","USA","840","18027","Daviess","Indiana","US","38.7018603","-87.0718540","Daviess, Indiana, US","33351"
"84018029","US","USA","840","18029","Dearborn","Indiana","US","39.1464794","-84.9733353","Dearborn, Indiana, US","49458"
"84018031","US","USA","840","18031","Decatur","Indiana","US","39.3071265","-85.5008716","Decatur, Indiana, US","26559"
"84018033","US","USA","840","18033","DeKalb","Indiana","US","41.3980462","-84.9990693","DeKalb, Indiana, US","43475"
"84018035","US","USA","840","18035","Delaware","Indiana","US","40.2278724","-85.3973277","Delaware, Indiana, US","114135"
"84018037","US","USA","840","18037","Dubois","Indiana","US","38.3659755","-86.8792417","Dubois, Indiana, US","42736"
"84018039","US","USA","840","18039","Elkhart","Indiana","US","41.5976116","-85.8587569","Elkhart, Indiana, US","206341"
"84018041","US","USA","840","18041","Fayette","Indiana","US","39.6368496","-85.1779754","Fayette, Indiana, US","23102"
"84018043","US","USA","840","18043","Floyd","Indiana","US","38.3211795","-85.9038537","Floyd, Indiana, US","78522"
"84018045","US","USA","840","18045","Fountain","Indiana","US","40.1236193","-87.2421768","Fountain, Indiana, US","16346"
"84018047","US","USA","840","18047","Franklin","Indiana","US","39.4142482","-85.0606264","Franklin, Indiana, US","22758"
"84018049","US","USA","840","18049","Fulton","Indiana","US","41.0469907","-86.2625274","Fulton, Indiana, US","19974"
"84018051","US","USA","840","18051","Gibson","Indiana","US","38.3039372","-87.5805493","Gibson, Indiana, US","33659"
"84018053","US","USA","840","18053","Grant","Indiana","US","40.5158722","-85.6546870","Grant, Indiana, US","65769"
"84018055","US","USA","840","18055","Greene","Indiana","US","39.0363054","-86.9622320","Greene, Indiana, US","31922"
"84018057","US","USA","840","18057","Hamilton","Indiana","US","40.0730653","-86.0524472","Hamilton, Indiana, US","338011"
"84018059","US","USA","840","18059","Hancock","Indiana","US","39.8230455","-85.7756635","Hancock, Indiana, US","78168"
"84018061","US","USA","840","18061","Harrison","Indiana","US","38.1946737","-86.1094827","Harrison, Indiana, US","40515"
"84018063","US","USA","840","18063","Hendricks","Indiana","US","39.7671900","-86.5103728","Hendricks, Indiana, US","170311"
"84018065","US","USA","840","18065","Henry","Indiana","US","39.9302901","-85.3962571","Henry, Indiana, US","47972"
"84018067","US","USA","840","18067","Howard","Indiana","US","40.4852773","-86.1135189","Howard, Indiana, US","82544"
"84018069","US","USA","840","18069","Huntington","Indiana","US","40.8290727","-85.4882209","Huntington, Indiana, US","36520"
"84018071","US","USA","840","18071","Jackson","Indiana","US","38.9091582","-86.0385188","Jackson, Indiana, US","44231"
"84018073","US","USA","840","18073","Jasper","Indiana","US","41.0207873","-87.1155331","Jasper, Indiana, US","33562"
"84018075","US","USA","840","18075","Jay","Indiana","US","40.4378103","-85.0057622","Jay, Indiana, US","20436"
"84018077","US","USA","840","18077","Jefferson","Indiana","US","38.7857623","-85.4363338","Jefferson, Indiana, US","32308"
"84018079","US","USA","840","18079","Jennings","Indiana","US","38.9958888","-85.6271078","Jennings, Indiana, US","27735"
"84018081","US","USA","840","18081","Johnson","Indiana","US","39.4899442","-86.1014910","Johnson, Indiana, US","158167"
"84018083","US","USA","840","18083","Knox","Indiana","US","38.6886157","-87.4194665","Knox, Indiana, US","36594"
"84018085","US","USA","840","18085","Kosciusko","Indiana","US","41.2452166","-85.8631232","Kosciusko, Indiana, US","79456"
"84018087","US","USA","840","18087","LaGrange","Indiana","US","41.6423218","-85.4267423","LaGrange, Indiana, US","39614"
"84018089","US","USA","840","18089","Lake","Indiana","US","41.4187427","-87.3827757","Lake, Indiana, US","485493"
"84018091","US","USA","840","18091","LaPorte","Indiana","US","41.5436600","-86.7407218","LaPorte, Indiana, US","109888"
"84018093","US","USA","840","18093","Lawrence","Indiana","US","38.8411263","-86.4836162","Lawrence, Indiana, US","45370"
"84018095","US","USA","840","18095","Madison","Indiana","US","40.1614369","-85.7196471","Madison, Indiana, US","129569"
"84018097","US","USA","840","18097","Marion","Indiana","US","39.7816362","-86.1382632","Marion, Indiana, US","964582"
"84018099","US","USA","840","18099","Marshall","Indiana","US","41.3246736","-86.2618508","Marshall, Indiana, US","46258"
"84018101","US","USA","840","18101","Martin","Indiana","US","38.7099921","-86.8037318","Martin, Indiana, US","10255"
"84018103","US","USA","840","18103","Miami","Indiana","US","40.7694096","-86.0452504","Miami, Indiana, US","35516"
"84018105","US","USA","840","18105","Monroe","Indiana","US","39.1613000","-86.5241435","Monroe, Indiana, US","148431"
"84018107","US","USA","840","18107","Montgomery","Indiana","US","40.0403482","-86.8933502","Montgomery, Indiana, US","38338"
"84018109","US","USA","840","18109","Morgan","Indiana","US","39.4789907","-86.4457337","Morgan, Indiana, US","70489"
"84018111","US","USA","840","18111","Newton","Indiana","US","40.9561044","-87.3963576","Newton, Indiana, US","13984"
"84018113","US","USA","840","18113","Noble","Indiana","US","41.3967248","-85.4196671","Noble, Indiana, US","47744"
"84018115","US","USA","840","18115","Ohio","Indiana","US","38.955305","-84.9651599","Ohio, Indiana, US","5875"
"84018117","US","USA","840","18117","Orange","Indiana","US","38.5411892","-86.4952309","Orange, Indiana, US","19646"
"84018119","US","USA","840","18119","Owen","Indiana","US","39.3114558","-86.8390072","Owen, Indiana, US","20799"
"84018121","US","USA","840","18121","Parke","Indiana","US","39.7720228","-87.2037583","Parke, Indiana, US","16937"
"84018123","US","USA","840","18123","Perry","Indiana","US","38.0780932","-86.6374194","Perry, Indiana, US","19169"
"84018125","US","USA","840","18125","Pike","Indiana","US","38.4011219","-87.2357490","Pike, Indiana, US","12389"
"84018127","US","USA","840","18127","Porter","Indiana","US","41.4598694","-87.0684888","Porter, Indiana, US","170389"
"84018129","US","USA","840","18129","Posey","Indiana","US","38.0209733","-87.8648042","Posey, Indiana, US","25427"
"84018131","US","USA","840","18131","Pulaski","Indiana","US","41.0416610","-86.6989068","Pulaski, Indiana, US","12353"
"84018133","US","USA","840","18133","Putnam","Indiana","US","39.6643798","-86.8451760","Putnam, Indiana, US","37576"
"84018135","US","USA","840","18135","Randolph","Indiana","US","40.1573477","-85.0113931","Randolph, Indiana, US","24665"
"84018137","US","USA","840","18137","Ripley","Indiana","US","39.1023562","-85.2621274","Ripley, Indiana, US","28324"
"84018139","US","USA","840","18139","Rush","Indiana","US","39.6200228","-85.4655599","Rush, Indiana, US","16581"
"84018141","US","USA","840","18141","St. Joseph","Indiana","US","41.6175678","-86.2904083","St. Joseph, Indiana, US","271826"
"84018143","US","USA","840","18143","Scott","Indiana","US","38.6867207","-85.7462785","Scott, Indiana, US","23873"
"84018145","US","USA","840","18145","Shelby","Indiana","US","39.5230562","-85.7915857","Shelby, Indiana, US","44729"
"84018147","US","USA","840","18147","Spencer","Indiana","US","38.0151973","-87.0079644","Spencer, Indiana, US","20277"
"84018149","US","USA","840","18149","Starke","Indiana","US","41.2789028","-86.6468689","Starke, Indiana, US","22995"
"84018151","US","USA","840","18151","Steuben","Indiana","US","41.6442386","-85.0010109","Steuben, Indiana, US","34594"
"84018153","US","USA","840","18153","Sullivan","Indiana","US","39.0895225","-87.4141446","Sullivan, Indiana, US","20669"
"84018155","US","USA","840","18155","Switzerland","Indiana","US","38.8276733","-85.0302242","Switzerland, Indiana, US","10751"
"84018157","US","USA","840","18157","Tippecanoe","Indiana","US","40.3887273","-86.8941395","Tippecanoe, Indiana, US","195732"
"84018159","US","USA","840","18159","Tipton","Indiana","US","40.3112325","-86.0523492","Tipton, Indiana, US","15148"
"84018161","US","USA","840","18161","Union","Indiana","US","39.6255077","-84.9249706","Union, Indiana, US","7054"
"84018163","US","USA","840","18163","Vanderburgh","Indiana","US","38.0265883","-87.5876312","Vanderburgh, Indiana, US","181451"
"84018165","US","USA","840","18165","Vermillion","Indiana","US","39.8523352","-87.4616054","Vermillion, Indiana, US","15498"
"84018167","US","USA","840","18167","Vigo","Indiana","US","39.4294456","-87.3916902","Vigo, Indiana, US","107038"
"84018169","US","USA","840","18169","Wabash","Indiana","US","40.8470423","-85.7932827","Wabash, Indiana, US","30996"
"84018171","US","USA","840","18171","Warren","Indiana","US","40.3472814","-87.3560265","Warren, Indiana, US","8265"
"84018173","US","USA","840","18173","Warrick","Indiana","US","38.0892267","-87.2716085","Warrick, Indiana, US","62998"
"84018175","US","USA","840","18175","Washington","Indiana","US","38.6021980","-86.1049363","Washington, Indiana, US","28036"
"84018177","US","USA","840","18177","Wayne","Indiana","US","39.8633444","-85.0104498","Wayne, Indiana, US","65884"
"84018179","US","USA","840","18179","Wells","Indiana","US","40.7293418","-85.2213296","Wells, Indiana, US","28296"
"84018181","US","USA","840","18181","White","Indiana","US","40.7491116","-86.8649201","White, Indiana, US","24102"
"84018183","US","USA","840","18183","Whitley","Indiana","US","41.1386378","-85.5079123","Whitley, Indiana, US","33964"
"84019001","US","USA","840","19001","Adair","Iowa","US","41.3307560","-94.4710587","Adair, Iowa, US","7152"
"84019003","US","USA","840","19003","Adams","Iowa","US","41.0290356","-94.6993264","Adams, Iowa, US","3602"
"84019005","US","USA","840","19005","Allamakee","Iowa","US","43.2838321","-91.3786092","Allamakee, Iowa, US","13687"
"84019007","US","USA","840","19007","Appanoose","Iowa","US","40.7432445","-92.8686590","Appanoose, Iowa, US","12426"
"84019009","US","USA","840","19009","Audubon","Iowa","US","41.6844628","-94.9058185","Audubon, Iowa, US","5496"
"84019011","US","USA","840","19011","Benton","Iowa","US","42.0801173","-92.0646357","Benton, Iowa, US","25645"
"84019013","US","USA","840","19013","Black Hawk","Iowa","US","42.4704581","-92.3052472","Black Hawk, Iowa, US","131228"
"84019015","US","USA","840","19015","Boone","Iowa","US","42.0365709","-93.9313999","Boone, Iowa, US","26234"
"84019017","US","USA","840","19017","Bremer","Iowa","US","42.7746149","-92.3179593","Bremer, Iowa, US","25062"
"84019019","US","USA","840","19019","Buchanan","Iowa","US","42.4709188","-91.8351082","Buchanan, Iowa, US","21175"
"84019021","US","USA","840","19021","Buena Vista","Iowa","US","42.7354587","-95.1510016","Buena Vista, Iowa, US","19620"
"84019023","US","USA","840","19023","Butler","Iowa","US","42.7317283","-92.7901597","Butler, Iowa, US","14439"
"84019025","US","USA","840","19025","Calhoun","Iowa","US","42.3852107","-94.6404604","Calhoun, Iowa, US","9668"
"84019027","US","USA","840","19027","Carroll","Iowa","US","42.0361720","-94.8603270","Carroll, Iowa, US","20165"
"84019029","US","USA","840","19029","Cass","Iowa","US","41.3314945","-94.9279248","Cass, Iowa, US","12836"
"84019031","US","USA","840","19031","Cedar","Iowa","US","41.7723377","-91.1324668","Cedar, Iowa, US","18627"
"84019033","US","USA","840","19033","Cerro Gordo","Iowa","US","43.0817756","-93.2612239","Cerro Gordo, Iowa, US","42450"
"84019035","US","USA","840","19035","Cherokee","Iowa","US","42.7353891","-95.6238940","Cherokee, Iowa, US","11235"
"84019037","US","USA","840","19037","Chickasaw","Iowa","US","43.0600129","-92.3177334","Chickasaw, Iowa, US","11933"
"84019039","US","USA","840","19039","Clarke","Iowa","US","41.0286818","-93.7849976","Clarke, Iowa, US","9395"
"84019041","US","USA","840","19041","Clay","Iowa","US","43.0824718","-95.1509648","Clay, Iowa, US","16016"
"84019043","US","USA","840","19043","Clayton","Iowa","US","42.8444338","-91.3413369","Clayton, Iowa, US","17549"
"84019045","US","USA","840","19045","Clinton","Iowa","US","41.8998163","-90.5327509","Clinton, Iowa, US","46429"
"84019047","US","USA","840","19047","Crawford","Iowa","US","42.0371823","-95.3819718","Crawford, Iowa, US","16820"
"84019049","US","USA","840","19049","Dallas","Iowa","US","41.6856035","-94.0412762","Dallas, Iowa, US","93453"
"84019051","US","USA","840","19051","Davis","Iowa","US","40.7477353","-92.4100546","Davis, Iowa, US","9000"
"84019053","US","USA","840","19053","Decatur","Iowa","US","40.7374275","-93.7864594","Decatur, Iowa, US","7870"
"84019055","US","USA","840","19055","Delaware","Iowa","US","42.4710459","-91.3664492","Delaware, Iowa, US","17011"
"84019057","US","USA","840","19057","Des Moines","Iowa","US","40.9201260","-91.1832659","Des Moines, Iowa, US","38967"
"84019059","US","USA","840","19059","Dickinson","Iowa","US","43.3778772","-95.1510206","Dickinson, Iowa, US","17258"
"84019061","US","USA","840","19061","Dubuque","Iowa","US","42.4681534","-90.8818192","Dubuque, Iowa, US","97311"
"84019063","US","USA","840","19063","Emmet","Iowa","US","43.3778295","-94.6785894","Emmet, Iowa, US","9208"
"84019065","US","USA","840","19065","Fayette","Iowa","US","42.8627179","-91.8441231","Fayette, Iowa, US","19650"
"84019067","US","USA","840","19067","Floyd","Iowa","US","43.0600053","-92.7894009","Floyd, Iowa, US","15642"
"84019069","US","USA","840","19069","Franklin","Iowa","US","42.7327038","-93.2625692","Franklin, Iowa, US","10070"
"84019071","US","USA","840","19071","Fremont","Iowa","US","40.7454272","-95.6012904","Fremont, Iowa, US","6960"
"84019073","US","USA","840","19073","Greene","Iowa","US","42.0361455","-94.3965808","Greene, Iowa, US","8888"
"84019075","US","USA","840","19075","Grundy","Iowa","US","42.4018372","-92.7882955","Grundy, Iowa, US","12232"
"84019077","US","USA","840","19077","Guthrie","Iowa","US","41.6837896","-94.5011101","Guthrie, Iowa, US","10689"
"84019079","US","USA","840","19079","Hamilton","Iowa","US","42.3838242","-93.7019770","Hamilton, Iowa, US","14773"
"84019081","US","USA","840","19081","Hancock","Iowa","US","43.0817847","-93.7345488","Hancock, Iowa, US","10630"
"84019083","US","USA","840","19083","Hardin","Iowa","US","42.3835387","-93.2365461","Hardin, Iowa, US","16846"
"84019085","US","USA","840","19085","Harrison","Iowa","US","41.6833013","-95.8155843","Harrison, Iowa, US","14049"
"84019087","US","USA","840","19087","Henry","Iowa","US","40.9876796","-91.5443634","Henry, Iowa, US","19954"
"84019089","US","USA","840","19089","Howard","Iowa","US","43.3567104","-92.3170271","Howard, Iowa, US","9158"
"84019091","US","USA","840","19091","Humboldt","Iowa","US","42.7764426","-94.2072253","Humboldt, Iowa, US","9558"
"84019093","US","USA","840","19093","Ida","Iowa","US","42.3869613","-95.5135538","Ida, Iowa, US","6860"
"84019095","US","USA","840","19095","Iowa","Iowa","US","41.6863026","-92.0643373","Iowa, Iowa, US","16184"
"84019097","US","USA","840","19097","Jackson","Iowa","US","42.1717882","-90.5735483","Jackson, Iowa, US","19439"
"84019099","US","USA","840","19099","Jasper","Iowa","US","41.6857608","-93.0556778","Jasper, Iowa, US","37185"
"84019101","US","USA","840","19101","Jefferson","Iowa","US","41.0319239","-91.9484946","Jefferson, Iowa, US","18295"
"84019103","US","USA","840","19103","Johnson","Iowa","US","41.6716935","-91.5875474","Johnson, Iowa, US","151140"
"84019105","US","USA","840","19105","Jones","Iowa","US","42.1211860","-91.1313964","Jones, Iowa, US","20681"
"84019107","US","USA","840","19107","Keokuk","Iowa","US","41.3364983","-92.1785067","Keokuk, Iowa, US","10246"
"84019109","US","USA","840","19109","Kossuth","Iowa","US","43.2040545","-94.2069179","Kossuth, Iowa, US","14813"
"84019111","US","USA","840","19111","Lee","Iowa","US","40.6418146","-91.4818302","Lee, Iowa, US","33657"
"84019113","US","USA","840","19113","Linn","Iowa","US","42.0792308","-91.5980948","Linn, Iowa, US","226706"
"84019115","US","USA","840","19115","Louisa","Iowa","US","41.2184211","-91.2610261","Louisa, Iowa, US","11035"
"84019117","US","USA","840","19117","Lucas","Iowa","US","41.0295896","-93.3278080","Lucas, Iowa, US","8600"
"84019119","US","USA","840","19119","Lyon","Iowa","US","43.3810786","-96.2092684","Lyon, Iowa, US","11755"
"84019121","US","USA","840","19121","Madison","Iowa","US","41.3308190","-94.0155463","Madison, Iowa, US","16338"
"84019123","US","USA","840","19123","Mahaska","Iowa","US","41.3352150","-92.6408390","Mahaska, Iowa, US","22095"
"84019125","US","USA","840","19125","Marion","Iowa","US","41.3344510","-93.0993478","Marion, Iowa, US","33253"
"84019127","US","USA","840","19127","Marshall","Iowa","US","42.0358683","-92.9990819","Marshall, Iowa, US","39369"
"84019129","US","USA","840","19129","Mills","Iowa","US","41.0329976","-95.6192096","Mills, Iowa, US","15109"
"84019131","US","USA","840","19131","Mitchell","Iowa","US","43.3563837","-92.7888771","Mitchell, Iowa, US","10586"
"84019133","US","USA","840","19133","Monona","Iowa","US","42.0522039","-95.9574384","Monona, Iowa, US","8615"
"84019135","US","USA","840","19135","Monroe","Iowa","US","41.0298881","-92.8690667","Monroe, Iowa, US","7707"
"84019137","US","USA","840","19137","Montgomery","Iowa","US","41.0301871","-95.1564289","Montgomery, Iowa, US","9917"
"84019139","US","USA","840","19139","Muscatine","Iowa","US","41.4837074","-91.1121697","Muscatine, Iowa, US","42664"
"84019141","US","USA","840","19141","O'Brien","Iowa","US","43.0831067","-95.6247448","O'Brien, Iowa, US","13753"
"84019143","US","USA","840","19143","Osceola","Iowa","US","43.3782427","-95.6242284","Osceola, Iowa, US","5958"
"84019145","US","USA","840","19145","Page","Iowa","US","40.7393172","-95.1497813","Page, Iowa, US","15107"
"84019147","US","USA","840","19147","Palo Alto","Iowa","US","43.0819384","-94.6782462","Palo Alto, Iowa, US","8886"
"84019149","US","USA","840","19149","Plymouth","Iowa","US","42.737633","-96.2136662","Plymouth, Iowa, US","25177"
"84019151","US","USA","840","19151","Pocahontas","Iowa","US","42.7342013","-94.6786256","Pocahontas, Iowa, US","6619"
"84019153","US","USA","840","19153","Polk","Iowa","US","41.6867948","-93.5776746","Polk, Iowa, US","490161"
